code_commune;annee;prix_m2;surface_reelle_bati;nb_ventes
2148;2025;;;13
2150;2025;;;4
2151;2025;2260.2735664897014;137.25;17
2152;2025;1393.5483870967741;155.0;6
2153;2025;1913.7931034482758;87.0;15
2154;2025;1376.1467889908256;109.0;16
2155;2025;;;1
2156;2025;;;2
2157;2025;1383.9042995839113;157.75;12
2158;2025;1609.2970824976437;105.8;24
2159;2025;945.9459459459459;111.0;8
2160;2025;607.0346424191829;104.11111111111111;39
2162;2025;1584.9781286674493;97.0;30
2163;2025;3660.77020072684;229.0625;33
2164;2025;1396.8181818181818;110.0;18
2165;2025;896.0644038286314;89.11111111111111;24
2166;2025;2130.869708994709;62.666666666666664;43
2167;2025;1553.8554916952887;79.33333333333333;44
2168;2025;1765.404050107023;132.6764705882353;269
2170;2025;;;10
2171;2025;;;1
2173;2025;1973.5043523152171;108.4020618556701;208
